store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
4fa24ac7-06d3-43d5-bf10-8a51db871f5b,0.0,0.0,0.0,60.0,9.0,75.0
ad12d339-9948-4b53-b18f-afe10d8674c4,0.0,0.0,0.0,60.0,24.0,168.0
d8e6d3ed-cc36-4d86-acf1-a4d811ca1820,0.0,4.54,33.88,0.0,7.96,55.62
47cd889d-fd15-4827-9f7e-4577be1260f7,0.0,5.25,40.81,0.0,7.75,54.16
71a6dec1-e151-4f1a-9a4a-1b12a6f2aa1a,0.0,4.34,34.63,0.0,8.16,54.87
8023614d-8f75-4df1-833c-25da04677713,4.69,14.05,98.02,0.0,2.95,20.98
b1bacab0-2d51-47b4-951c-c1ae36296b9c,10.69,7.74,54.27,49.31,5.76,40.22
9bb308ee-46ad-49ee-a69e-9184e1a63bab,48.14,7.07,51.54,11.86,5.93,39.46
149aab93-d9ff-4b44-89a9-d24558fe51fc,0.0,0.0,0.0,0.0,11.0,67.97
e005423c-132b-441a-9eb9-1e474c6ed63b,0.0,0.0,12.97,0.0,0.0,22.53
a908a593-e26b-43cc-8944-4bb5a9716057,0.0,4.56,34.03,0.0,7.94,55.47
da86ec4a-8565-4435-aebf-a9b850203299,0.0,0.0,0.0,0.0,13.0,90.98
daf7f2b2-ff1c-40f6-a774-32992f7b2fdf,33.69,5.77,40.45,0.0,7.71,53.93
7125d0ca-2d50-44a4-a5ba-605172f842d8,0.0,4.27,34.07,0.0,5.73,37.93
362d488c-3b75-40f5-8c19-1d155e645867,36.68,7.16,51.05,23.32,6.82,46.87
e087f69f-61f6-4019-be16-66a91b4f48d4,0.0,2.65,18.64,0.0,7.85,54.86
b4e95812-bc54-43dc-9f8f-842e27facfee,0.0,0.0,0.0,0.0,13.0,97.0
fd347892-e02a-4936-9b62-d899223047b3,4.69,14.55,101.52,0.0,2.95,20.98
1a50eb14-0836-47ab-a782-a42d44a95999,0.0,0.0,0.0,0.0,13.5,94.5
08a80ec8-2f56-4462-aa33-4792249cc456,0.0,0.0,0.0,0.0,12.0,87.0
71817b8b-841f-40c1-ae14-391e2c0dc44b,0.0,7.04,50.23,0.0,5.96,42.74
20391ded-f391-4688-9328-8b264e22deef,0.0,1.52,11.02,0.0,6.48,44.96
b4439c93-5b15-43d0-8854-0b4067e26f67,0.0,0.0,0.0,60.0,12.98,90.88
65fb05b5-8772-420b-9265-441db118fed9,4.69,14.05,98.02,0.0,2.95,20.98
9e421a56-0363-4401-a6d7-d7071027b936,0.0,3.19,19.38,0.0,7.48,55.29
c58ad4f9-2e5c-4fd3-9a86-d2795b091a56,2.45,0.65,12.21,57.55,7.35,43.78
99e2f23b-535b-4e14-9665-1b11b1b2b93b,0.0,0.0,0.0,0.0,13.0,90.0
fe1c8063-2a9e-4533-98e8-5c6acef21f6c,0.0,4.51,31.62,0.0,7.99,55.88
a0f6b38a-7ccc-46fa-9ed9-ef4fa134ba52,0.0,7.38,47.63,0.0,6.12,46.87
84919fc9-97e4-48f5-8a6e-e6d4c25bf83a,0.0,3.24,24.75,0.0,7.26,50.75
2915f491-91cc-4536-abe5-a61df4a9b61e,2.79,6.03,44.28,31.88,7.97,53.72
e7484a16-dfda-431e-a31a-47cdf2ef82dc,0.0,4.03,34.38,0.0,5.72,37.87
a3da50c3-5de5-48c3-8fb7-e63c0881d099,0.0,0.0,0.0,60.0,9.0,75.0
5d38ed48-35b5-4d8f-b4dc-b33035dca206,4.73,6.07,41.48,29.94,7.93,56.52
e3eaf74a-a2cb-4ef4-a966-586491d01aa4,0.0,2.74,19.29,0.0,7.76,54.21
dffb9566-1963-4162-8621-802b5cf0deb6,0.0,8.55,55.28,0.0,5.44,42.64
954a07b2-61de-4dea-8814-f70f45c05402,0.0,5.28,38.37,0.0,5.97,42.38
f1bbcfa9-8877-49d7-b25f-fef4f1e72dad,0.0,4.35,34.69,0.0,8.15,54.81
8988b440-ffa8-48c8-8fe4-4cfba5576ede,33.69,5.91,41.45,0.0,7.57,52.94
79758d59-cd12-49f8-8c68-c8753270712e,0.0,10.03,72.72,0.0,5.97,42.78
3843d773-e4b3-4884-bdb8-330e475f3ab0,0.0,4.42,30.59,0.0,8.08,58.91
a3b5fe88-4c52-4c08-a1f8-579e6dd57067,4.69,10.15,63.75,0.0,3.02,28.41
83f0e828-5146-46e0-bf86-3ab93221007e,0.0,3.17,22.3,0.0,7.49,52.37
cdd819ee-875a-48da-b61e-9d32f202ae6e,0.0,2.66,17.7,0.0,7.34,51.3
c9d35a3e-9f73-430e-b419-fdc215f79fb5,0.0,4.34,34.63,0.0,8.16,54.87
779f2dc6-45ea-4a77-9bf0-88015ba35777,0.0,0.0,0.0,0.0,10.42,75.42
4e348bde-4230-4a02-ac54-1564a07a7283,0.0,0.0,0.0,0.0,11.25,80.25
740ef134-df6b-4517-b1bb-843fee3c2e4a,0.0,2.85,22.02,0.0,7.65,53.48
7d432a43-fc24-4f14-ba90-28c0da6aa7c0,0.0,8.73,47.61,0.0,3.02,35.64
adfd31ae-95cb-4e9f-a3ff-dfb60d40d978,5.9,6.09,44.59,28.78,7.91,53.41
da7f3cd9-437e-42ba-969b-4b724eca5c29,0.0,5.1,36.7,0.0,7.9,56.3
a7c0a508-6081-4470-ba1b-0ee011be58c6,52.82,8.34,59.92,7.18,5.66,38.08
0cf4c8fc-4479-470a-9b26-ed6b6dd2dbde,0.0,4.99,39.21,0.0,5.76,38.04
44e08cb7-bc49-43f1-98b2-97dcbffa119f,0.0,0.0,0.0,60.0,14.0,98.0
1cf54e47-070e-48a7-9e3b-995551d42fc1,0.0,0.0,0.0,60.0,24.0,168.0
3142a417-bbe7-4b7d-ac84-fa4b3aedd46c,34.67,5.94,49.88,0.0,8.06,48.12
bf988458-7d1e-4789-b259-e6ffe84a7c54,4.69,11.03,73.33,0.0,5.97,44.67
5de1dfd5-1f1e-460a-91f6-71c72ce4d3ba,0.0,0.0,0.0,0.0,13.0,90.98
3cb70e70-21a8-4102-8073-f95024b7160e,0.0,4.4,30.88,0.0,8.1,56.62
68a25125-db55-4db3-ae37-855a53896935,0.0,3.16,18.24,0.0,7.34,57.26
6f8857b0-07cf-4f09-b786-508107ef88c1,25.31,0.42,0.42,34.67,23.58,167.58
d4dcfe72-4dd6-4e30-a176-4a853bae32d3,0.0,0.0,0.0,0.0,12.0,85.97
21772201-6979-4bf4-998f-b3bb574f9e16,0.0,7.93,49.76,0.0,6.07,47.24
d6320e86-65fe-4b66-b16f-851a78f0ab29,0.0,0.0,0.0,0.0,12.0,79.98
c5935bc6-7dbc-43a9-b383-4b6827aba7c7,0.0,4.18,31.36,0.0,8.32,58.14
1f7138f3-da2e-4935-9762-f3e063f793f8,28.87,7.05,47.36,31.13,6.95,50.64
292934b9-4a5d-44a4-8b1a-de01664498f6,34.67,5.94,43.69,0.0,8.06,54.3
ebf009fa-e787-4e8c-ae27-5149a6857e67,0.0,3.17,24.25,0.0,7.33,51.25
6c581200-794e-4351-b605-1bfb8c634428,0.0,4.66,30.04,0.0,7.84,46.96
2765186a-c911-4fe8-bf02-0023469ccc64,0.0,0.0,0.0,19.69,10.75,80.0
b02e5816-56c6-4bef-9405-98de50839eba,0.0,0.0,0.0,60.0,16.0,112.0
80f23b40-aba6-4d73-84b8-87f5bc340322,0.0,3.18,22.33,0.0,7.82,54.67
2243c7f3-7aa4-4ff4-9a98-c76c502806b3,4.69,5.72,40.12,0.0,7.78,54.38
af45b5e0-dce8-4772-a7c3-3382b3d107a5,4.69,14.05,98.02,0.0,2.95,20.98
2098603f-92e4-4a7d-88b3-6817e543d094,34.32,5.11,36.04,25.68,8.39,58.45
f2b972e3-64af-41e0-a723-8696289e3cb5,0.0,1.58,1.58,60.0,10.42,82.42
8215e2ad-29a7-4cc8-acfc-7780fe512268,12.27,6.19,43.47,21.42,7.79,54.45
8a2cb25f-7409-4a1c-a488-853ab258d13b,55.11,7.3,52.36,4.89,5.7,38.64
d960bca9-6f88-445c-80b3-ea992e293425,25.31,0.42,0.42,34.67,23.58,167.58
493c9878-1900-4235-a6d8-2e424c998f19,0.0,4.29,30.11,0.0,8.21,57.39
866b5527-d978-4de2-982a-811e25295836,0.0,3.43,24.08,0.0,7.57,52.92
e979b376-5e51-4a8b-bf5c-9ce8b3c7ff4e,0.0,3.5,24.59,0.0,7.5,52.41
360ae44c-26ba-4d43-ac5f-7e33b0fc4e17,0.0,4.84,35.96,0.0,7.99,53.88
4e9fdd12-9de6-4151-afb1-7b4b527ac2a4,34.67,5.92,43.61,0.0,8.08,54.38
456ae975-ed69-4a78-9ec1-52fb15ac5092,8.68,6.13,43.05,25.0,7.85,54.87
23d8a87a-e950-475b-8917-f68d36747d9a,33.69,5.78,40.59,0.0,8.2,57.33
703ebff8-aad8-49ce-a473-1c972e86a189,0.0,7.03,53.96,0.0,5.97,39.01
131994eb-d652-444f-a6b6-6e3e954a1fd7,0.0,4.16,29.16,0.0,8.34,58.34
dc256c1c-0727-4a06-b7ac-c8c79a5fef79,0.0,4.82,34.52,0.0,7.68,51.98
adb08bb0-2a1e-4f4b-a253-a09c831a1e6e,0.0,3.72,26.09,0.0,7.28,50.91
1fd26682-da5c-44ef-b9b3-e56308f3e770,0.0,0.0,0.0,60.0,14.0,98.0
7a7bc05e-c339-4731-be7d-04f355960c2d,33.69,13.65,92.42,0.0,0.0,3.13
ff7b6d7a-a407-4f57-b6c1-91cf7f84c1be,2.08,6.02,43.71,32.6,7.48,50.79
84a37057-debf-4036-abee-74bb04ca58ae,0.0,0.0,0.0,60.0,24.0,168.0
510628ba-a977-4acd-b2eb-7a9a1f5f799f,0.0,8.06,68.11,0.0,5.44,26.38
d50544fd-0d63-4353-839b-52f15bd63ae8,0.0,4.59,34.45,0.0,8.24,55.38
f01481f7-7f96-4bb2-af82-aac59d7e72cb,0.0,0.0,0.0,0.0,13.0,90.98
d94b1bf1-1a4b-4929-bde9-9f5805aa832f,33.69,5.7,39.98,0.0,8.29,57.94
912dd418-684b-44cd-afdf-bb2da528f5ce,0.0,3.48,24.95,0.0,8.02,57.55
3bcc4bec-8997-4957-b968-15b51d6de023,0.0,0.0,0.0,60.0,23.98,167.88
3821f617-f9da-46f8-9585-b2b180698bb0,0.0,4.37,32.82,0.0,8.13,54.68
ac27fe93-da15-4ed3-9a07-7160c22f90ac,4.69,11.03,74.22,0.0,5.97,44.78
ba52c05e-02a3-4794-92e7-0031522be372,4.69,11.03,73.32,0.0,5.97,44.68
26a0dce4-0264-4a5f-b6e5-6a5697f9110f,25.31,0.42,0.42,34.67,23.58,167.58
b792359e-2919-4240-8c9c-8d44f89c87db,0.0,4.56,29.45,0.0,7.94,60.05
3a603c8f-92ca-499a-a8cd-bd55735671a9,0.0,0.0,0.0,0.0,10.25,69.75
6c8a8d23-4d7b-4bd6-944b-3409023edc20,0.0,4.64,34.53,0.0,8.36,58.44
bc00934e-d89c-4bf6-ae25-86ba83151099,0.0,10.98,69.77,0.0,3.02,27.22
1e9bbb65-4c00-4f13-80d4-4f93b7ade7fd,0.0,4.25,29.83,0.0,6.25,43.67
0e38cb2f-600d-4f8d-9982-905a2b0fc06c,0.0,3.47,24.35,0.0,8.03,56.15
430ba4e6-331e-4b2e-be40-0a264d9c8247,0.0,0.0,0.0,60.0,16.0,112.0
dd4ac022-ce65-4542-a927-d109403b39d0,33.69,13.65,94.57,0.0,0.0,0.0
52e61c98-2a75-4a56-af04-465341eea4ba,0.0,10.03,67.0,0.0,5.97,48.97
b391b52f-2f48-48f9-b33d-7683c2731b9d,33.69,5.63,39.53,0.0,8.35,58.38
f1e6663c-87cc-4d81-8092-360f93b45b91,21.18,6.92,49.58,38.82,7.08,48.42
9cbc9b05-a356-4957-8933-634bffd34438,0.0,3.27,22.99,0.0,8.06,56.34
92c6d43e-ac31-4718-bf39-04b36853e9c7,0.0,2.66,20.69,0.0,7.84,54.81
1d682925-104a-4790-ab98-5418a10421e1,0.0,4.7,34.79,0.0,7.8,52.71
4cd37898-e8f8-42fb-a03b-7061d419a4b1,0.0,0.0,0.0,0.0,11.0,77.0
690daee7-3183-4751-a522-49321a7f980a,33.69,5.64,39.56,0.0,8.35,58.35
85bc8493-eb7b-4431-be19-0e6092be02aa,0.0,0.0,0.0,0.0,11.0,67.97
f8e62b3f-c624-4597-9bcf-c11514bb1224,4.69,13.17,90.46,0.0,0.0,1.71
b071cd56-c96d-488a-82a0-1722ebc023b6,0.0,3.35,25.17,0.0,7.65,51.83
c2f235ac-f465-44f5-8f55-6dc3ffe2a4dc,11.18,6.17,44.62,23.49,7.33,49.88
850c3070-bd8d-44e9-938b-da8a95233be1,49.03,8.21,60.57,10.97,5.79,37.43
a74d9d7a-7ff2-4f0d-a6ff-2c40f0d48a3a,0.0,3.51,24.62,0.0,7.49,52.38
a04c187e-3d91-4474-bf8c-2e6cb5c0159b,0.0,4.58,34.4,0.0,8.25,55.44
1bc5b267-137e-4983-87dc-3bba68f491b3,0.0,3.34,23.48,0.0,7.66,53.52
bf7d1ed8-08ac-48b5-8ac7-5ba0c562560f,8.11,6.12,42.98,25.58,7.86,54.94
2704df0a-4442-4e0f-87ec-f003c177d1fc,0.0,3.7,26.01,0.0,7.3,50.99
48161bf5-cbee-4e83-b411-7c8970d69432,0.0,10.03,81.92,0.0,5.97,46.04
2d6c3569-c629-4b65-83e9-3176cafd0ab5,0.0,4.65,33.5,0.0,7.85,56.0
259495e8-b1de-4b8a-9f3d-0464e7835dd8,0.0,0.0,0.0,60.0,24.0,168.0
a76a4e96-a655-4110-adbe-393daa1d6532,0.0,0.0,0.0,0.0,16.5,91.0
3cedaa03-37cb-42a0-a3d5-188084872732,0.0,2.66,20.68,0.0,7.84,54.82
757882ce-7cdf-4376-aa1a-d0fb88f22f0f,6.79,6.1,41.68,27.88,7.9,56.32
eb55948d-5d54-45e0-ad0e-a5716b98fb37,0.0,0.0,0.0,0.0,7.75,53.25
e1c238bb-c081-4884-998d-87a2e5dc7dcf,4.69,0.0,0.0,0.0,7.5,51.0
44f2ee7c-de36-48aa-88fd-32112e0c5aa7,0.0,4.35,32.64,0.0,8.15,54.86
95800b32-bcd7-46bf-aecc-2a8f6b386e1f,0.0,4.63,34.48,0.0,7.87,55.02
9b299aaa-13d1-4be3-8454-6d49301460cf,0.0,0.0,0.0,0.0,12.83,89.83
20a3148f-f21d-49a1-8778-1c304ace404f,0.0,8.23,45.08,0.0,3.02,35.67
7801d8ab-bcdd-4acf-ac1e-0304f90ae467,0.0,7.04,50.65,0.0,5.96,42.35
424421e6-39ee-4b6b-93c5-97468d634606,0.0,5.06,21.79,0.0,5.44,51.71
f68cac2a-530d-4c27-a294-d2e7161cc471,0.0,3.94,30.2,0.0,6.56,45.3
11ddfc4e-f85f-4667-9bd0-ab3a73b88bbe,0.0,4.32,31.16,0.0,8.18,56.34
3a0e4cca-2531-4838-a88d-29142ecb5155,0.0,3.29,23.13,0.0,8.21,57.37
0dbad7a9-23c3-4001-99e3-755de308e928,0.0,8.06,68.15,0.0,5.44,26.35
35616dd8-d926-47c6-8d2c-38e2039b44e3,0.0,3.44,24.18,0.0,7.56,52.82
49ba628e-5b77-4576-a945-91c078d093ca,0.0,5.57,33.01,0.0,5.93,45.49
9c8e341c-31c4-46f5-a8b0-a6554c2be7a9,0.0,4.6,34.48,0.0,8.24,55.35
09479b10-1fc7-4918-8a4e-6685bbc6eb51,0.0,0.0,0.0,0.0,11.5,80.5
d673a8ea-0c61-4c2f-929d-177faa2cd111,0.0,4.13,31.38,0.0,8.37,56.12
8a66a10a-a8c2-4ccc-9364-bac9586d162b,0.0,4.48,35.45,0.0,8.02,54.05
f462e19d-77ba-43f6-aae6-41bfaaddcbfd,33.69,5.63,39.5,0.0,8.35,58.42
f3e8d4e3-3603-4681-8d1c-b2537ac996f7,0.0,4.83,29.88,0.0,8.17,57.12
7e9137e1-9765-46ae-acce-52f39a3d9fcd,34.67,5.74,42.0,0.0,7.76,52.5
dd1914c4-326c-4dad-96bb-78eefbb7b225,0.0,0.0,0.0,0.0,9.75,65.5
1271d4a9-a307-471b-9685-0d3cd4d3ea6e,4.62,6.06,41.47,30.05,7.94,56.53
6435bd7a-994f-45bc-bde4-4c62f7b6180e,0.0,5.87,40.67,0.0,5.97,42.16
b1f2bc63-7297-48cb-ac8b-1443c6519201,0.0,8.03,54.66,0.0,5.96,42.34
2e1d3b76-a7c7-4e28-b5b1-b8976ca75b11,0.0,2.64,18.55,0.0,7.86,54.95
9bc2ddee-7ee2-46b8-98d2-d1ca495f43bd,15.44,7.82,54.83,44.56,5.68,39.67
785314e2-f048-4a3f-a8bc-c5e7fcdc7a1a,0.0,4.29,32.92,0.0,5.96,38.83
566f4a08-a154-4a1c-bc2e-57085df31edb,0.0,8.06,68.15,0.0,5.44,26.35
9dc1c172-7600-4d81-98f4-5a72d366dc94,4.69,13.17,88.42,0.0,0.0,3.75
bab07197-bed9-4f19-9a13-5bc1bb7c4bbb,33.69,5.64,39.53,0.0,7.85,54.85
8a82a6aa-d7e7-44b9-a2f5-7b7c803fa393,0.0,2.86,20.09,0.0,7.81,54.57
87e38316-0f0b-48f6-990f-2ddfe79259a3,0.0,4.22,31.88,0.0,8.28,55.62
f03c26f0-c115-445d-a92f-58ea44359bb7,0.0,4.49,35.52,0.0,8.01,53.98
1130ba0c-9cf2-4403-ab9e-fd79c6135cc8,0.0,4.53,31.76,0.0,7.97,55.74
17ca29fe-edcf-475a-846d-949d00b5504e,0.0,5.71,41.21,0.0,5.54,37.54
6574cd6c-db16-433f-8bbf-b8af20c292c0,0.0,0.0,0.0,0.0,11.0,77.0
39a6db9b-37a5-4f79-9205-7f534843edcd,0.0,4.48,31.47,0.0,8.02,56.03
9c573b1d-d256-4bfe-86fe-bfa4161522bf,0.0,3.22,22.63,0.0,8.28,57.87
0c635edf-84f7-434f-a8bf-40354c2ab23e,50.78,10.27,75.24,9.22,5.73,36.76
3d783c8c-831e-4118-84f3-f7900a637ddb,33.69,5.67,39.74,0.0,7.82,54.65
2701e44d-d574-4bc6-85df-0eff30d39a17,29.84,5.02,35.4,30.16,8.46,58.98
cfdbbc0e-8500-4f87-82e0-45b86ade3b69,4.84,6.07,42.59,28.85,7.92,55.32
b94ab157-fd6b-4ef6-a9db-a32deeba71d6,0.0,10.97,58.9,0.0,3.02,38.01
06cefc5b-a6d0-4772-8bcc-b30609d2b2aa,0.0,0.0,0.0,0.0,0.0,67.0
0df89218-fde7-4fc6-83da-1c2fc7b480a0,34.69,7.13,50.01,25.31,6.86,47.91
505fce9f-eaa9-4d7d-b8f0-1ac14e7177b6,0.0,4.19,29.41,0.0,8.31,58.09
982a4756-42b3-4e29-ae84-27ee5f50977f,4.69,13.17,88.26,0.0,0.0,3.9
51e63a48-f9c7-4ac0-98b0-15fa7a95b849,0.0,4.35,32.67,0.0,8.15,54.83
6a2ccb09-4be1-4db6-aedd-e44a39de57f8,0.0,2.81,19.77,0.0,7.85,54.9
813f2a57-bc88-4baf-a5a8-0475ac2d4fa1,0.0,4.51,31.64,0.0,7.99,55.86
261f28ee-70fa-4238-af01-6d92ab1f712f,4.69,14.05,79.47,0.0,2.95,39.53
b8d95168-60d0-42b9-b63a-d839ecb5aefb,33.69,5.82,40.88,0.0,8.16,57.04
8f072f27-7769-4aa0-9048-3a42e0b82c96,0.0,8.98,57.43,0.0,3.02,26.57
63e11aaf-ffbd-41b6-8567-b2214abe15d6,4.69,14.05,98.02,0.0,2.95,20.98
fee7a7a1-958f-44e5-abc5-1f4ebecc36da,0.0,6.82,41.78,0.0,3.02,27.06
8f22fc1f-f793-47f9-a98b-e73df67d335f,6.04,6.09,42.74,27.64,7.9,55.18
0dc2139c-9540-4c8d-aab0-bf90bd0dd9ff,0.0,3.22,24.6,0.0,8.03,56.15
e19692f1-6e67-4ae6-9663-7fc13478a9cf,0.0,3.19,22.4,0.0,7.48,52.27
1a9e3807-f69d-4084-876e-3da2510b0646,0.0,2.15,15.14,0.0,7.85,54.86
d85e6f8d-6748-4319-99b6-4c3fddd8f639,2.39,6.03,43.73,32.28,7.47,50.77
4e2a5215-890a-484c-95d5-39dc57438591,16.18,6.26,45.1,18.49,7.24,49.4
04303893-f2a7-4fc5-b28d-c8479c8cb081,0.0,3.19,22.4,0.0,7.81,54.6
5d31e336-6014-447c-bd1e-bcc05563ef46,34.69,0.0,0.0,0.0,12.0,84.0
e6d12c87-cc44-49dc-97df-bb36b7a40841,0.0,3.19,22.38,0.0,7.81,54.62
1aefe3d0-071c-4512-afb3-13b9b617d206,34.67,5.74,42.0,0.0,7.76,52.5
672ba2ef-ea87-4023-ada2-f7d0ce8fff07,0.0,3.17,22.29,0.0,7.83,54.71
f63a2db2-b1c9-47d7-99b7-4b1252528458,33.69,5.98,41.99,0.0,8.0,55.92
ebf8a4c0-5ab0-4049-9f6a-6d0313692ea3,0.0,3.56,24.99,0.0,7.44,52.01
c6199a91-cf4b-4896-bb45-3537e01ed432,0.0,4.86,36.07,0.0,7.97,53.77
7380b66c-b727-4e0c-987a-c5656237f07e,4.69,13.17,84.99,0.0,0.0,7.18
31875f6c-fb5f-475b-9d97-9bd2d1398ac1,0.0,0.0,0.0,0.0,11.5,80.5
094997a6-5252-4447-8e55-ec7cce81096f,0.0,3.74,26.26,0.0,7.26,50.74
af3166a8-d552-4fb7-aa9e-57f8858c0af5,0.0,2.35,16.42,0.0,5.65,39.56
ea047d9a-3335-4ebd-8aaf-06455ae082b4,0.0,3.25,22.79,0.0,7.75,54.21
29b99a45-626f-46b6-8cba-72ba07b484d5,0.0,3.42,24.02,0.0,7.25,50.64
b984c966-d7ac-4a42-8211-775ed9b41881,12.91,6.2,43.56,20.77,7.78,54.36
27e8edbc-dc37-4a2d-af86-a3d8c3799111,0.0,9.03,64.84,0.0,5.97,44.16
54a4d6db-6e8c-4f8b-b37d-bcdc7cfbf850,34.69,5.94,44.7,0.0,7.06,48.3
26ca1b87-782b-45c7-8562-a8a604cb56d2,0.0,3.71,26.04,0.0,7.29,50.96
5150c4f1-dd49-47d5-84a7-0f65f5dfda07,33.69,5.91,41.42,0.0,7.58,52.97
b0141b06-f9c6-4abb-974b-02a69895b9fb,0.0,3.18,22.3,0.0,7.82,54.7
b6373386-4057-4762-bf1a-f07b4c47c3bd,4.69,0.0,0.0,0.0,13.17,92.17
fa1002c9-cd56-465e-a620-46867baab7d1,0.0,2.89,20.28,0.0,7.11,49.72
c4e24003-6716-4147-8e45-676fba26f276,60.0,24.0,168.0,0.0,0.0,0.0
ee36f53d-de2f-4939-b95e-2d976d606d80,0.0,4.6,18.45,0.0,7.9,69.05
5f856c72-9094-446a-978f-9877aa2fd878,4.69,10.15,63.14,0.0,3.02,29.03
dd1d6d71-9fb7-4da9-be26-4739a1a9a5d2,0.0,4.38,26.3,0.0,8.12,61.2
1a5b2d84-c55f-4ece-aa92-f727dce4a03b,0.0,4.29,30.08,0.0,8.21,57.42
e44034d4-99c0-4136-9609-9b38bca3b5d3,0.0,10.04,88.69,0.0,5.96,39.28
1d133410-0fb1-491a-9a02-ad4c071f623d,34.67,5.7,41.8,0.0,7.8,52.7
53991f7f-59c0-464a-8824-2cab9ca33d8f,4.69,14.56,98.52,0.0,2.44,20.48
415d661c-546c-481f-87e1-2eabd1989ec3,4.69,14.47,98.44,0.0,2.53,20.56
1fa3e8bf-82db-48a8-9c7a-91465851ec24,0.0,5.99,62.93,60.0,18.01,105.07
4693b057-a823-4675-a9a7-ebacca3a44c0,34.67,5.99,41.0,0.0,8.01,57.0
2e1026a4-2b59-45e5-b62f-b5b97ddb2cf6,5.58,6.08,44.56,29.09,7.92,53.44
cfb18211-9aed-44ed-bc0c-03535be37b48,0.04,5.99,44.0,34.63,8.01,54.0
1dfdbc9b-4561-45af-a8d8-e7ac3217582c,0.0,6.29,46.0,0.0,5.71,39.97
94e19d12-3635-4e1e-885c-6c916597f272,0.0,3.39,23.78,0.0,7.61,53.22
a3c9905a-22a3-4cf1-967b-f7af19bcfb0e,0.0,3.11,21.83,0.0,8.14,56.92
6297a66f-373c-42e2-b3ce-9f8b2670b929,0.0,0.0,0.0,0.0,12.0,85.97
9d7ef1f2-f19d-431b-aaa2-e70f3e4e1d91,0.0,4.22,33.9,0.0,8.28,55.6
2fc20ef5-6582-4d6a-b8fc-f91f188b967b,0.0,3.28,23.04,0.0,7.72,53.96
98868a07-8ad9-4cde-9d8d-f7978d2a9490,0.0,8.02,54.38,0.0,5.96,42.54
258f7955-cab5-4a3b-9a9a-2b8c31e930e6,28.17,7.03,50.28,31.83,6.97,47.72
1f26f2e3-ba06-4b2a-b559-c59ccef6858f,0.0,3.47,24.37,0.0,8.03,56.13
b432b139-50be-425e-b326-71ce2544abf9,0.0,3.54,24.89,0.0,7.46,52.11
6077f02e-2ee7-4e41-9fbd-79842be8c35f,4.69,14.05,98.02,0.0,2.95,20.98
2a07b2ca-79ba-4efe-b5b3-13f0942857c2,0.0,0.0,0.0,0.0,0.0,1.0
2da50864-a1e4-4819-adab-00dc8d15346d,0.0,4.55,35.9,0.0,7.95,53.6
a1e252e3-c5f2-4324-8182-16c0d0532870,0.0,3.14,22.05,0.0,7.36,51.45
42b80028-65d7-4875-a737-1aa15c90e11a,0.0,3.14,22.06,0.0,8.36,58.44
a0c7cfec-e816-460c-9a94-e1477e93e636,0.0,3.36,23.62,0.0,7.64,53.38
9dffd890-d963-4562-b65a-8bf78ec36036,0.0,3.45,24.25,0.0,7.55,52.75
6b105910-5486-4aa5-a561-9986050de6a5,0.0,0.0,0.0,0.0,11.5,80.5
689be64a-7d3c-440d-88dd-db05a0d20b07,0.0,0.0,0.0,0.0,10.5,73.5
97cbc4cf-4ced-4436-94df-fcbdb8e70bed,0.0,4.13,29.0,0.0,8.37,58.5
a65bf621-0814-4625-9ca5-ff5888fe4434,0.0,0.0,0.0,0.0,14.5,88.47
b5e17610-53e4-4402-99ae-4c9b013bee1b,0.0,0.0,0.0,60.0,24.0,168.0
89009ac1-ad8f-4d67-b0e6-535829f5372e,20.66,6.91,49.53,39.34,7.09,48.47
39ad4e49-204d-4315-be6e-fb5e5647c64c,0.0,7.04,50.65,0.0,5.96,42.35
a9beac87-8522-4c52-a87a-05bf3b89e054,34.67,20.0,140.0,0.0,0.0,0.0
2ca17e3e-8f9c-479d-9cb4-2f6536b5d3dc,0.0,1.23,11.66,0.0,8.27,56.84
55789e4c-12c1-485d-8aab-13646176d834,0.0,0.0,0.0,0.0,0.0,35.5
d056756f-5b52-4dca-a4df-638266355748,0.0,0.0,0.0,0.0,10.42,75.42
fbf38bdf-ff1c-4221-9442-7c13c72579fb,0.0,0.0,0.0,0.0,11.0,81.0
875278fe-2b4b-4669-a39c-d54a848a23d9,0.0,4.99,30.87,0.0,7.84,58.97
be9d5501-bfcd-4cee-985a-4a7fc1d948ac,0.0,3.72,26.13,0.0,7.28,50.87
ffc39621-4499-411e-950b-00246a6c1f11,33.69,5.96,41.85,0.0,8.02,56.07
9a35d48b-4cd8-458d-9562-bdde949503a6,0.0,3.03,21.23,0.0,7.47,52.27
72a7653b-cb1b-4b27-96bf-856e080b52c1,0.0,0.0,0.0,19.69,10.75,80.0
b9e10eb3-39f8-4cd2-8f8b-cab08ee361fe,0.0,4.53,35.73,0.0,7.97,53.77
43b0ab6f-e5c4-410c-b7cd-bf401b70a9e6,4.69,14.22,83.57,0.0,2.78,34.43
f6df14f4-8942-42cd-8ce2-238682bdaa9b,4.69,0.0,0.0,0.0,10.5,75.5
b29e16d2-dae8-46b5-95b8-a1bea190bf65,0.0,0.0,0.0,0.0,13.0,90.98
f1b3b89a-6aaf-4080-bf62-85fb00c88492,0.0,0.0,0.0,60.0,13.5,94.48
